"n_Acc","x","y","shoe"
1,0.0916666666666667,-0.288333333333333,5
1,0.0916666666666667,-0.478333333333333,5
1,0.095,-0.255,5
1,0.095,-0.438333333333333,5
1,0.095,-0.455,5
1,0.105,0.278333333333333,5
1,0.105,-0.241666666666667,5
1,0.105,-0.271666666666667,5
1,0.105,-0.421666666666667,5
1,0.108333333333333,0.158333333333333,5
1,0.108333333333333,-0.0216666666666667,5
1,0.111666666666667,-0.225,5
1,0.111666666666667,-0.435,5
1,0.115,-0.0383333333333333,5
1,0.115,-0.0483333333333333,5
1,0.115,-0.301666666666667,5
1,0.118333333333333,0.005,5
1,0.125,-0.025,5
1,0.125,-0.0383333333333333,5
1,0.128333333333333,-0.0283333333333333,5
1,0.128333333333333,-0.231666666666667,5
1,0.128333333333333,-0.245,5
1,0.131666666666667,0.005,5
1,0.145,0.0583333333333333,5
1,0.151666666666667,-0.265,5
1,0.161666666666667,0.138333333333333,5
0,-0.035,-0.275,5
0,-0.0583333333333333,-0.275,5
0,0.075,0.235,5
0,-0.0183333333333333,0.145,5
0,-0.125,0.285,5
0,0.045,0.328333333333333,5
0,0.101666666666667,-0.465,5
0,0.0283333333333333,0.305,5
0,0.0216666666666667,0.0983333333333333,5
0,-0.095,0.431666666666667,5
0,0.0983333333333333,-0.261666666666667,5
0,-0.138333333333333,0.145,5
0,0.00833333333333333,0.325,5
0,0.0816666666666667,0.0983333333333333,5
0,0.115,0.221666666666667,5
0,-0.0683333333333333,0.148333333333333,5
0,0.135,0.221666666666667,5
0,-0.085,0.275,5
0,0.125,0.348333333333333,5
0,0.095,-0.425,5
1,-0.151666666666667,0.278333333333333,6
1,-0.145,0.301666666666667,6
1,-0.138333333333333,0.145,6
1,-0.131666666666667,0.331666666666667,6
1,-0.121666666666667,0.145,6
1,-0.118333333333333,-0.258333333333333,6
1,-0.111666666666667,0.385,6
1,-0.111666666666667,0.141666666666667,6
1,-0.108333333333333,0.338333333333333,6
1,-0.108333333333333,0.331666666666667,6
1,-0.108333333333333,-0.308333333333333,6
1,-0.105,0.385,6
1,-0.101666666666667,-0.311666666666667,6
1,-0.0983333333333333,-0.261666666666667,6
1,-0.085,0.405,6
1,-0.085,0.205,6
1,-0.085,0.185,6
1,-0.085,0.0216666666666667,6
1,-0.0816666666666667,-0.235,6
1,-0.0783333333333333,0.141666666666667,6
1,-0.0783333333333333,-0.398333333333333,6
1,-0.075,0.451666666666667,6
1,-0.075,-0.378333333333333,6
1,-0.0716666666666667,-0.045,6
1,-0.0683333333333333,0.401666666666667,6
1,-0.0683333333333333,0.285,6
1,-0.0683333333333333,0.265,6
1,-0.065,0.135,6
1,-0.065,-0.381666666666667,6
1,-0.065,-0.465,6
1,-0.0616666666666667,-0.0383333333333333,6
1,-0.055,0.388333333333333,6
1,-0.055,0.0683333333333333,6
1,-0.055,-0.211666666666667,6
1,-0.0516666666666667,0.151666666666667,6
1,-0.0483333333333333,0.0916666666666667,6
1,-0.045,0.0716666666666667,6
1,-0.045,0.015,6
1,-0.045,-0.221666666666667,6
1,-0.0383333333333333,-0.241666666666667,6
1,-0.035,0.0116666666666667,6
1,-0.0316666666666667,0.338333333333333,6
1,-0.0316666666666667,0.205,6
1,-0.0316666666666667,-0.035,6
1,-0.0283333333333333,-0.0216666666666667,6
1,-0.015,-0.075,6
1,-0.00833333333333333,0.325,6
1,-0.00833333333333333,0.268333333333333,6
1,-0.00833333333333333,0.161666666666667,6
1,-0.005,0.341666666666667,6
1,-0.005,0.278333333333333,6
1,0.00166666666666667,0.0983333333333333,6
1,0.005,0.421666666666667,6
1,0.00833333333333333,0.275,6
1,0.00833333333333333,0.0283333333333333,6
1,0.0116666666666667,0.435,6
1,0.0116666666666667,0.355,6
1,0.0116666666666667,0.331666666666667,6
1,0.0116666666666667,0.065,6
1,0.015,0.0316666666666667,6
1,0.0183333333333333,0.345,6
1,0.0216666666666667,0.065,6
1,0.0516666666666667,-0.241666666666667,6
1,0.0583333333333333,-0.291666666666667,6
1,0.0616666666666667,0.378333333333333,6
1,0.0616666666666667,-0.298333333333333,6
1,0.0716666666666667,0.381666666666667,6
1,0.0716666666666667,0.005,6
1,0.0716666666666667,-0.215,6
1,0.075,-0.228333333333333,6
1,0.0783333333333333,0.391666666666667,6
1,0.0783333333333333,0.218333333333333,6
1,0.0783333333333333,0.0716666666666667,6
1,0.0783333333333333,-0.428333333333333,6
1,0.085,-0.205,6
1,0.085,-0.428333333333333,6
1,0.0883333333333333,-0.281666666666667,6
1,0.0883333333333333,-0.298333333333333,6
1,0.095,-0.055,6
1,0.0983333333333333,0.395,6
1,0.0983333333333333,-0.0483333333333333,6
1,0.0983333333333333,-0.235,6
1,0.101666666666667,0.288333333333333,6
1,0.101666666666667,0.0783333333333333,6
1,0.105,0.265,6
1,0.108333333333333,0.265,6
1,0.115,0.00833333333333333,6
1,0.125,0.315,6
1,0.128333333333333,0.338333333333333,6
1,0.128333333333333,0.00833333333333333,6
1,0.131666666666667,0.228333333333333,6
1,0.135,0.00833333333333333,6
1,0.141666666666667,0.281666666666667,6
1,0.145,0.271666666666667,6
1,0.145,0.005,6
1,0.148333333333333,0.275,6
1,0.155,0.265,6
1,0.155,0.0283333333333333,6
1,0.155,0.00833333333333333,6
1,0.165,0.138333333333333,6
1,0.171666666666667,0.258333333333333,6
1,0.178333333333333,0.141666666666667,6
0,0.128333333333333,0.188333333333333,6
0,0.0716666666666667,0.0883333333333333,6
0,-0.055,0.448333333333333,6
0,-0.121666666666667,0.291666666666667,6
0,-0.055,0.301666666666667,6
0,0.168333333333333,0.231666666666667,6
0,0.055,-0.0583333333333333,6
0,0.0483333333333333,0.208333333333333,6
0,-0.0916666666666667,-0.215,6
0,-0.085,-0.435,6
0,0.005,-0.421666666666667,6
0,0.0316666666666667,0.131666666666667,6
0,0.0516666666666667,-0.425,6
0,-0.0683333333333333,-0.218333333333333,6
0,0.00166666666666667,0.445,6
0,0.178333333333333,0.121666666666667,6
0,0.108333333333333,-0.238333333333333,6
0,0.178333333333333,0.188333333333333,6
0,0.035,0.218333333333333,6
0,0.128333333333333,0.115,6
1,-0.128333333333333,0.095,7
1,-0.115,0.318333333333333,7
1,-0.111666666666667,0.341666666666667,7
1,-0.105,0.375,7
1,-0.0983333333333333,0.281666666666667,7
1,-0.095,-0.285,7
1,-0.0716666666666667,0.268333333333333,7
1,-0.065,0.141666666666667,7
1,-0.0516666666666667,0.318333333333333,7
1,-0.0516666666666667,0.195,7
1,-0.0283333333333333,0.00833333333333333,7
1,0.00166666666666667,0.131666666666667,7
1,0.005,0.318333333333333,7
1,0.00833333333333333,0.258333333333333,7
1,0.015,0.165,7
1,0.015,0.0383333333333333,7
1,0.0183333333333333,0.005,7
1,0.0716666666666667,-0.305,7
1,0.0983333333333333,0.125,7
1,0.105,0.185,7
1,0.118333333333333,-0.0483333333333333,7
1,0.155,0.0616666666666667,7
1,0.158333333333333,0.065,7
1,0.165,0.265,7
1,0.171666666666667,0.125,7
0,-0.0283333333333333,0.448333333333333,7
0,0.0283333333333333,0.0916666666666667,7
0,-0.065,-0.225,7
0,0.035,0.158333333333333,7
0,0.188333333333333,0.165,7
0,0.075,-0.308333333333333,7
0,-0.085,-0.025,7
0,0.171666666666667,0.185,7
0,-0.0883333333333333,-0.285,7
0,0.115,0.195,7
0,0.00833333333333333,0.0716666666666667,7
0,0.0183333333333333,-0.0716666666666667,7
0,-0.0916666666666667,-0.198333333333333,7
0,0.0383333333333333,0.385,7
0,0.0183333333333333,0.135,7
0,0.0783333333333333,0.211666666666667,7
0,-0.0916666666666667,0.401666666666667,7
0,0.0183333333333333,-0.118333333333333,7
0,-0.115,0.278333333333333,7
0,0.085,0.135,7
1,0.065,-0.355,8
0,-0.0516666666666667,0.231666666666667,8
0,0.121666666666667,0.391666666666667,8
0,0.0316666666666667,0.311666666666667,8
0,-0.045,0.0416666666666667,8
0,0.185,0.238333333333333,8
0,0.035,-0.425,8
0,-0.0516666666666667,0.188333333333333,8
0,-0.00166666666666667,-0.448333333333333,8
0,0.0916666666666667,-0.375,8
0,0.015,0.095,8
0,-0.131666666666667,-0.291666666666667,8
0,-0.0416666666666667,-0.191666666666667,8
0,0.0883333333333333,-0.341666666666667,8
0,-0.145,0.228333333333333,8
0,0.025,-0.411666666666667,8
0,0.045,-0.428333333333333,8
0,0.0783333333333333,-0.351666666666667,8
0,0.121666666666667,0.215,8
0,-0.065,0.101666666666667,8
0,-0.045,-0.178333333333333,8
1,0.00166666666666667,0.115,9
1,0.115,-0.0716666666666667,9
0,0.0216666666666667,0.131666666666667,9
0,0.0816666666666667,0.221666666666667,9
0,-0.015,0.0483333333333333,9
0,0.101666666666667,0.375,9
0,0.141666666666667,0.0516666666666667,9
0,-0.125,0.281666666666667,9
0,-0.0683333333333333,-0.278333333333333,9
0,0.131666666666667,-0.368333333333333,9
0,0.0883333333333333,-0.0216666666666667,9
0,0.101666666666667,-0.331666666666667,9
0,-0.0283333333333333,0.328333333333333,9
0,0.168333333333333,-0.211666666666667,9
0,0.221666666666667,0.0816666666666667,9
0,0.158333333333333,-0.0983333333333333,9
0,0.0983333333333333,-0.368333333333333,9
0,0.221666666666667,0.165,9
0,-0.00166666666666667,0.355,9
0,0.211666666666667,0.0483333333333333,9
0,-0.025,-0.448333333333333,9
0,0.155,-0.265,9
1,-0.155,0.195,10
1,-0.135,0.121666666666667,10
1,-0.108333333333333,-0.181666666666667,10
1,-0.105,0.241666666666667,10
1,-0.105,0.211666666666667,10
1,-0.095,0.225,10
1,-0.0883333333333333,-0.255,10
1,-0.0716666666666667,0.0783333333333333,10
1,-0.0483333333333333,0.165,10
1,-0.0316666666666667,0.301666666666667,10
1,-0.0316666666666667,-0.255,10
1,-0.00833333333333333,-0.241666666666667,10
1,-0.005,0.288333333333333,10
1,-0.00166666666666667,0.368333333333333,10
1,0.0416666666666667,-0.238333333333333,10
1,0.085,0.131666666666667,10
1,0.108333333333333,-0.168333333333333,10
0,-0.045,0.251666666666667,10
0,-0.155,0.225,10
0,0.158333333333333,0.198333333333333,10
0,0.0516666666666667,0.258333333333333,10
0,0.145,0.121666666666667,10
0,-0.118333333333333,-0.188333333333333,10
0,0.161666666666667,0.205,10
0,0.00833333333333333,0.188333333333333,10
0,0.135,0.131666666666667,10
0,-0.0183333333333333,-0.208333333333333,10
0,0.045,0.0916666666666667,10
0,0.168333333333333,0.118333333333333,10
0,-0.0283333333333333,-0.235,10
0,0.0916666666666667,-0.358333333333333,10
0,0.0116666666666667,-0.495,10
0,-0.125,0.208333333333333,10
0,-0.108333333333333,0.0883333333333333,10
0,0.005,-0.211666666666667,10
0,-0.0116666666666667,-0.248333333333333,10
0,0.0616666666666667,0.311666666666667,10
1,-0.125,0.275,11
1,-0.045,0.281666666666667,11
1,-0.0416666666666667,0.228333333333333,11
1,-0.0316666666666667,0.185,11
1,-0.015,-0.151666666666667,11
1,-0.0116666666666667,0.391666666666667,11
1,-0.00833333333333333,0.0583333333333333,11
1,-0.005,-0.355,11
1,-0.00166666666666667,0.225,11
1,0.00166666666666667,0.0483333333333333,11
1,0.015,0.138333333333333,11
1,0.0316666666666667,-0.085,11
1,0.085,0.095,11
1,0.105,-0.0483333333333333,11
1,0.121666666666667,0.111666666666667,11
1,0.135,0.0183333333333333,11
1,0.135,-0.035,11
1,0.155,0.0616666666666667,11
1,0.155,-0.00166666666666667,11
1,0.158333333333333,0.148333333333333,11
1,0.158333333333333,0.025,11
1,0.175,0.138333333333333,11
0,-0.125,0.118333333333333,11
0,0.0283333333333333,0.305,11
0,-0.0916666666666667,-0.338333333333333,11
0,0.101666666666667,-0.0516666666666667,11
0,-0.00833333333333333,0.0683333333333333,11
0,0.138333333333333,-0.025,11
0,0.165,-0.0716666666666667,11
0,-0.0316666666666667,0.131666666666667,11
0,-0.075,-0.355,11
0,0.131666666666667,-0.015,11
0,-0.0483333333333333,0.0316666666666667,11
0,-0.0483333333333333,0.005,11
0,0.015,0.00833333333333333,11
0,-0.065,-0.228333333333333,11
0,0.00166666666666667,-0.035,11
0,-0.0116666666666667,0.231666666666667,11
0,-0.095,0.161666666666667,11
0,0.168333333333333,0.188333333333333,11
0,0.0816666666666667,0.138333333333333,11
0,0.035,-0.055,11
1,-0.075,-0.215,12
1,-0.0716666666666667,0.171666666666667,12
1,-0.0516666666666667,-0.231666666666667,12
1,-0.0216666666666667,0.341666666666667,12
1,0.0416666666666667,0.271666666666667,12
1,0.105,0.368333333333333,12
1,0.115,-0.195,12
1,0.181666666666667,0.108333333333333,12
1,0.188333333333333,0.265,12
0,0.055,0.111666666666667,12
0,0.141666666666667,-0.241666666666667,12
0,0.0783333333333333,-0.375,12
0,0.0283333333333333,-0.441666666666667,12
0,0.0316666666666667,-0.445,12
0,0.141666666666667,0.355,12
0,0.0283333333333333,-0.455,12
0,0.198333333333333,0.085,12
0,-0.0416666666666667,-0.448333333333333,12
0,-0.108333333333333,0.195,12
0,-0.111666666666667,-0.375,12
0,0.0916666666666667,0.0716666666666667,12
0,0.111666666666667,-0.365,12
0,0.075,0.135,12
0,-0.025,0.475,12
0,0.0883333333333333,-0.185,12
0,0.0616666666666667,-0.255,12
0,0.135,-0.261666666666667,12
0,-0.0316666666666667,0.138333333333333,12
0,0.085,-0.291666666666667,12
1,0.0316666666666667,0.251666666666667,13
1,0.0416666666666667,0.198333333333333,13
0,0.005,0.0916666666666667,13
0,0.191666666666667,0.168333333333333,13
0,-0.00833333333333333,0.0116666666666667,13
0,0.055,0.191666666666667,13
0,-0.101666666666667,-0.301666666666667,13
0,-0.135,0.251666666666667,13
0,-0.015,-0.005,13
0,-0.0616666666666667,-0.481666666666667,13
0,-0.0383333333333333,0.335,13
0,0.075,0.355,13
0,0.00166666666666667,-0.211666666666667,13
0,0.0616666666666667,0.441666666666667,13
0,-0.101666666666667,-0.271666666666667,13
0,0.105,-0.265,13
0,0.0683333333333333,-0.261666666666667,13
0,-0.128333333333333,0.151666666666667,13
0,-0.0916666666666667,-0.398333333333333,13
0,0.0683333333333333,0.455,13
0,0.0983333333333333,0.105,13
0,0.0516666666666667,0.475,13
1,-0.135,0.195,14
1,-0.118333333333333,0.241666666666667,14
1,-0.118333333333333,-0.325,14
1,-0.085,0.145,14
1,-0.0683333333333333,-0.375,14
1,-0.0416666666666667,0.175,14
1,-0.0316666666666667,0.131666666666667,14
1,-0.015,0.268333333333333,14
1,-0.00166666666666667,0.145,14
1,0.0583333333333333,0.421666666666667,14
1,0.0616666666666667,-0.298333333333333,14
1,0.0783333333333333,-0.235,14
1,0.085,0.165,14
1,0.085,-0.00833333333333333,14
1,0.105,0.055,14
1,0.111666666666667,0.131666666666667,14
1,0.115,0.0416666666666667,14
1,0.135,0.151666666666667,14
1,0.135,-0.0283333333333333,14
1,0.168333333333333,0.208333333333333,14
1,0.185,0.138333333333333,14
0,0.125,-0.0116666666666667,14
0,-0.0483333333333333,0.221666666666667,14
0,-0.141666666666667,0.148333333333333,14
0,-0.0383333333333333,-0.478333333333333,14
0,-0.131666666666667,0.208333333333333,14
0,0.0316666666666667,-0.448333333333333,14
0,0.115,-0.275,14
0,-0.075,0.341666666666667,14
0,-0.0516666666666667,0.361666666666667,14
0,-0.0883333333333333,0.345,14
0,-0.025,0.168333333333333,14
0,-0.0116666666666667,0.335,14
0,0.005,-0.311666666666667,14
0,0.0716666666666667,0.158333333333333,14
0,-0.108333333333333,-0.381666666666667,14
0,0.00166666666666667,0.465,14
0,0.075,-0.0383333333333333,14
0,-0.055,-0.328333333333333,14
0,0.108333333333333,-0.245,14
0,0.111666666666667,0.0383333333333333,14
1,-0.141666666666667,0.288333333333333,15
1,-0.135,0.251666666666667,15
1,-0.121666666666667,0.341666666666667,15
1,-0.121666666666667,-0.281666666666667,15
1,-0.118333333333333,-0.325,15
1,-0.111666666666667,0.391666666666667,15
1,-0.0983333333333333,-0.415,15
1,-0.085,0.118333333333333,15
1,-0.0716666666666667,-0.328333333333333,15
1,-0.0683333333333333,0.168333333333333,15
1,-0.0683333333333333,-0.465,15
1,-0.065,-0.421666666666667,15
1,-0.0416666666666667,-0.415,15
1,-0.0316666666666667,-0.495,15
1,-0.025,-0.458333333333333,15
1,-0.0216666666666667,0.338333333333333,15
1,0.005,0.141666666666667,15
1,0.0616666666666667,0.275,15
1,0.065,0.261666666666667,15
1,0.065,0.248333333333333,15
1,0.0716666666666667,0.055,15
1,0.085,0.148333333333333,15
1,0.105,-0.271666666666667,15
1,0.118333333333333,-0.425,15
1,0.128333333333333,0.218333333333333,15
1,0.145,0.0283333333333333,15
1,0.148333333333333,0.101666666666667,15
1,0.155,0.0683333333333333,15
1,0.168333333333333,0.301666666666667,15
1,0.181666666666667,0.138333333333333,15
0,-0.101666666666667,-0.425,15
0,-0.0816666666666667,0.265,15
0,0.0883333333333333,-0.015,15
0,0.125,0.261666666666667,15
0,-0.035,0.0916666666666667,15
0,0.131666666666667,-0.381666666666667,15
0,-0.111666666666667,-0.318333333333333,15
0,0.0816666666666667,0.375,15
0,-0.0683333333333333,-0.211666666666667,15
0,0.138333333333333,0.155,15
0,0.145,0.085,15
0,0.111666666666667,-0.00166666666666667,15
0,0.075,-0.461666666666667,15
0,-0.111666666666667,0.298333333333333,15
0,-0.0983333333333333,0.225,15
0,-0.0983333333333333,-0.188333333333333,15
0,-0.085,0.358333333333333,15
0,0.0883333333333333,0.408333333333333,15
0,-0.00166666666666667,0.025,15
0,0.0716666666666667,0.155,15
1,-0.105,0.371666666666667,16
1,-0.095,-0.181666666666667,16
1,-0.0783333333333333,-0.245,16
1,-0.055,-0.295,16
1,-0.045,0.475,16
1,-0.045,0.468333333333333,16
1,-0.0183333333333333,0.458333333333333,16
1,-0.0183333333333333,0.355,16
1,-0.015,0.0483333333333333,16
1,0.035,0.178333333333333,16
1,0.145,0.0483333333333333,16
1,0.148333333333333,0.055,16
1,0.178333333333333,0.171666666666667,16
0,0.065,-0.315,16
0,0.138333333333333,0.258333333333333,16
0,0.015,0.408333333333333,16
0,0.0983333333333333,0.175,16
0,0.105,-0.421666666666667,16
0,0.0583333333333333,-0.441666666666667,16
0,0.161666666666667,0.258333333333333,16
0,0.115,0.388333333333333,16
0,0.095,0.0483333333333333,16
0,0.141666666666667,0.308333333333333,16
0,0.165,0.045,16
0,0.131666666666667,-0.345,16
0,0.0383333333333333,-0.395,16
0,-0.111666666666667,-0.285,16
0,-0.101666666666667,-0.218333333333333,16
0,0.0683333333333333,0.065,16
0,-0.101666666666667,-0.355,16
0,0.161666666666667,0.065,16
0,-0.095,0.108333333333333,16
0,0.075,-0.381666666666667,16
1,-0.045,0.015,17
1,0.0183333333333333,0.0783333333333333,17
1,0.0216666666666667,0.0983333333333333,17
1,0.0216666666666667,0.0916666666666667,17
1,0.0216666666666667,0.085,17
1,0.025,0.105,17
